,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
33943,'094379B0100',094379B010032855,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4379,1,B,0,Urbana,2,220,32,9,8,7,4,98,2,2,3,0,1,0,0,0,2,0,0,1,2,8,399,623,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:57
33944,'094379C0100',094379C010036013,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4379,1,C,0,Urbana,2,226,23,8,6,7,17,87,0,1,4,0,4,1,0,0,1,0,0,1,1,9,396,623,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:35
33945,'094379C0200',094379C020036014,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4379,2,C,0,Urbana,2,247,33,3,3,11,13,73,2,0,1,0,2,0,0,0,0,0,0,3,0,8,399,623,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:13
33946,'094380B0100',094380B010032856,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4380,1,B,0,Urbana,2,166,27,6,9,2,11,81,0,0,5,0,4,0,0,0,1,0,0,1,0,6,319,526,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:30
33947,'094380C0100',094380C010036015,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4380,1,C,0,Urbana,2,155,27,3,9,4,6,94,3,1,5,0,1,1,0,0,0,1,0,1,0,2,313,526,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:00
33948,'094380C0200',094380C020036016,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4380,2,C,0,Urbana,2,175,39,2,6,0,11,68,2,2,5,0,2,0,0,0,0,0,0,2,0,8,322,526,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:35
33949,'094381B0100',094381B010032857,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4381,1,B,0,Urbana,2,185,28,6,6,10,14,100,2,2,7,0,0,0,0,0,1,0,0,3,1,10,375,640,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:02
33950,'094381C0200',094381C020038135,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4381,2,C,0,Urbana,2,170,35,7,2,12,16,115,4,4,7,0,4,3,0,0,0,0,0,0,0,6,385,639,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:33
33951,'094381C0100',094381C010038133,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4381,1,C,0,Urbana,2,182,46,3,4,5,12,110,7,0,7,0,3,0,0,0,1,0,0,0,1,7,388,640,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:43
33952,'094382B0100',094382B010032858,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4382,1,B,0,Urbana,2,228,35,8,6,7,13,110,1,0,5,0,6,1,1,0,0,0,0,0,0,10,431,749,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:44
33953,'094382C0100',094382C010038136,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4382,1,C,0,Urbana,2,240,38,3,8,8,10,111,1,1,3,0,5,0,0,0,1,0,0,0,4,6,439,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:23
33954,'094383B0100',094383B010032859,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4383,1,B,0,Urbana,2,291,42,7,4,1,20,74,2,1,4,0,10,1,0,0,0,0,1,1,0,5,464,699,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:42
33955,'094383C0100',094383C010039296,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4383,1,C,0,Urbana,2,269,59,4,4,2,12,93,2,1,7,0,6,0,0,0,1,0,0,2,1,9,472,699,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:41
33956,'094384B0100',094384B010032860,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4384,1,B,0,Urbana,2,287,33,3,3,2,14,71,1,1,1,0,7,0,0,0,1,0,0,0,0,2,426,613,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:38
33957,'094384C0100',094384C010029239,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4384,1,C,0,Urbana,2,273,20,5,3,4,15,83,2,1,1,0,4,1,0,0,0,0,0,1,0,8,421,612,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:13
33958,'094385B0100',094385B010032861,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4385,1,B,0,Urbana,2,279,32,9,2,5,14,70,0,1,0,0,3,1,0,0,0,0,1,1,1,12,431,625,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:44
33959,'094385C0100',094385C010029241,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4385,1,C,0,Urbana,2,239,56,7,5,0,11,67,0,1,0,0,3,2,1,0,0,0,0,1,1,10,404,624,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:39
33960,'094386B0100',094386B010032862,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4386,1,B,0,Urbana,2,264,38,3,4,2,12,46,7,0,1,0,1,3,0,0,0,0,1,1,0,5,388,555,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:19
33961,'094386C0100',094386C010036024,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4386,1,C,0,Urbana,2,211,31,7,5,5,10,82,3,0,4,0,0,2,0,0,0,0,0,2,0,1,363,555,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:20
33962,'094386C0200',094386C020029243,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4386,2,C,0,Urbana,2,238,44,6,2,2,3,58,0,0,1,0,6,3,0,0,0,0,0,0,0,2,365,555,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:33
33963,'094387B0100',094387B010032863,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4387,1,B,0,Urbana,2,234,37,6,3,2,5,48,4,0,0,0,4,0,0,0,0,0,0,1,1,4,349,518,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:58
33964,'094387C0100',094387C010029248,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4387,1,C,0,Urbana,2,247,29,6,0,2,10,55,2,1,3,0,3,4,0,0,0,0,0,0,0,5,367,518,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:31
33965,'094387C0200',094387C020036032,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4387,2,C,0,Urbana,2,238,28,2,1,1,8,50,1,1,0,0,2,1,0,0,1,0,1,0,0,7,342,517,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:22
33966,'094388B0100',094388B010032864,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4388,1,B,0,Urbana,2,263,27,3,1,1,10,57,3,0,1,0,6,1,0,0,0,0,0,0,1,4,378,577,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:56
33967,'094388C0200',094388C020029246,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4388,2,C,0,Urbana,2,261,40,2,1,2,8,48,2,0,1,0,8,0,0,0,0,0,0,0,1,2,376,577,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:41
33968,'094388C0100',094388C010029244,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4388,1,C,0,Urbana,2,257,40,5,1,2,13,58,0,0,1,0,3,1,0,0,0,0,0,2,1,4,388,577,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:53
33969,'094389B0100',094389B010032865,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4389,1,B,0,Urbana,2,209,33,9,1,5,13,71,4,1,2,0,2,0,1,0,0,0,0,0,1,3,355,568,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:28
33970,'094389C0200',094389C020029250,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4389,2,C,0,Urbana,2,224,39,7,2,5,7,61,1,1,5,0,5,1,0,0,1,0,0,0,0,12,371,567,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:19
33971,'094389C0100',094389C010029251,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4389,1,C,0,Urbana,2,215,34,7,5,2,7,64,3,2,2,0,5,0,0,0,1,0,0,0,1,6,354,568,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:01
33972,'094390B0100',094390B010032866,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4390,1,B,0,Urbana,2,298,52,4,4,0,9,41,1,1,2,0,4,1,2,0,0,0,0,0,0,5,424,628,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:06
33973,'094390C0100',094390C010036034,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4390,1,C,0,Urbana,2,285,28,6,2,2,11,43,1,2,2,0,6,2,2,0,0,0,0,0,0,5,397,628,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:50
33974,'094391B0100',094391B010032867,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4391,1,B,0,Urbana,2,245,24,3,2,3,5,38,0,0,1,0,5,1,0,0,1,0,0,1,1,4,334,519,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:36
33975,'094391C0100',094391C010036037,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4391,1,C,0,Urbana,2,239,32,4,2,0,5,47,2,0,0,0,12,1,0,0,1,0,0,1,0,4,350,519,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:53
33976,'094391C0200',094391C020036038,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4391,2,C,0,Urbana,2,229,27,4,2,0,14,49,1,0,3,0,6,0,1,0,0,0,0,1,0,2,339,518,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:30
33977,'094392B0100',094392B010034938,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4392,1,B,0,Urbana,2,290,42,6,2,0,17,45,0,2,2,0,2,2,0,0,0,0,0,0,0,2,412,658,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:07
33978,'094392C0100',094392C010029256,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4392,1,C,0,Urbana,2,297,39,10,3,1,13,44,2,1,2,0,2,1,0,0,0,0,0,1,0,7,423,657,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:18
33979,'094393B0100',094393B010035096,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4393,1,B,0,Urbana,2,219,31,3,2,2,8,48,1,1,2,0,5,0,0,0,0,0,0,0,0,4,326,521,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:04
33980,'094393C0100',094393C010038151,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4393,1,C,0,Urbana,2,218,39,7,7,1,6,52,2,1,1,0,3,0,1,0,0,0,0,0,0,1,339,521,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:12
33981,'094394B0100',094394B010035097,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4394,1,B,0,Urbana,2,264,39,1,0,1,7,37,2,1,2,0,9,0,0,0,0,0,0,0,2,3,368,560,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:36
33982,'094394C0100',094394C010038153,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4394,1,C,0,Urbana,2,274,32,8,1,1,5,44,2,1,3,0,2,0,0,0,1,0,0,0,0,4,378,560,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:14
33983,'094394C0200',094394C020029258,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4394,2,C,0,Urbana,2,225,30,2,0,3,12,65,1,1,1,0,3,1,0,0,0,0,0,1,0,4,349,560,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:30
33984,'094395B0100',094395B010035098,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4395,1,B,0,Urbana,2,239,26,7,5,1,14,58,0,0,1,0,2,0,0,0,0,0,0,1,0,10,364,555,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:25
33985,'094395C0100',094395C010038156,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4395,1,C,0,Urbana,2,240,43,3,6,2,15,41,2,2,1,0,5,2,0,0,1,0,0,2,0,1,366,554,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:20
33986,'094396B0100',094396B010035099,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4396,1,B,0,Urbana,2,220,29,10,2,2,4,46,0,0,2,0,4,1,0,0,0,0,0,0,1,6,327,501,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:39
33987,'094396C0100',094396C010038157,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4396,1,C,0,Urbana,2,212,28,7,1,3,6,44,1,2,1,0,5,1,0,0,0,0,0,0,0,1,312,501,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:37
33988,'094396C0200',094396C020044165,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4396,2,C,0,Urbana,2,213,37,4,6,2,9,38,1,0,2,0,1,1,0,0,0,0,0,1,0,3,318,500,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:05
33989,'094396S0100',094396S0100236,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4396,1,S,0,Urbana,2EMR,24,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52,85,0,Cotejo (Levantada en Consejo Distrital),I-D,09/06/2021 20:06:37
33990,'094396S0100',094396S010038486,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4396,1,S,0,Urbana,2ERP,461,127,22,11,14,23,192,3,0,11,0,0,0,0,0,0,0,0,0,0,52,916,0,Cotejo (Levantada en Consejo Distrital),I-D,09/06/2021 20:06:38
33991,'094397B0100',094397B010035100,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4397,1,B,0,Urbana,2,282,48,9,2,1,15,64,4,3,3,0,5,1,0,0,1,0,0,0,2,4,444,664,Cotejo (Levantada en Casilla),I-D,09/06/2021 14:06:38
33992,'094397C0100',094397C010038159,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4397,1,C,0,Urbana,2,294,38,6,1,4,8,65,2,1,3,0,4,3,0,0,0,0,0,3,0,9,441,663,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:23
33993,'094398B0100',094398B010035101,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4398,1,B,0,Urbana,2,273,37,6,2,1,15,60,1,0,2,0,7,3,0,0,0,0,0,1,0,6,414,660,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:47
33994,'094398C0100',094398C010038162,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4398,1,C,0,Urbana,2,288,53,9,1,3,10,66,0,1,2,0,5,0,0,0,0,0,0,1,0,3,442,659,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:32
33995,'094399B0100',094399B010035102,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4399,1,B,0,Urbana,2,271,32,5,1,1,18,60,1,1,5,0,6,1,0,0,1,0,0,2,1,3,409,604,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:51
33996,'094399C0100',094399C010036041,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4399,1,C,0,Urbana,2,267,32,9,2,2,15,59,4,1,1,0,5,0,0,1,1,0,0,0,1,6,406,604,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:11
33997,'094399C0200',094399C020038164,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4399,2,C,0,Urbana,2,251,42,5,4,4,14,64,2,1,2,0,1,0,0,0,1,0,0,0,0,6,397,604,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:09
33998,'094400B0100',094400B010035103,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4400,1,B,0,Urbana,2,196,28,6,4,3,15,84,1,1,5,0,3,0,0,0,0,0,0,1,0,6,353,545,Recuento (Para recuento (SRA)),I-D,09/06/2021 16:06:06
33999,'094401B0100',094401B010035104,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4401,1,B,0,Urbana,2,203,37,4,3,5,5,127,3,1,3,0,4,2,1,0,0,0,0,2,0,7,407,711,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:48
34000,'094401C0200',094401C020039347,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4401,2,C,0,Urbana,2,203,34,4,6,7,10,144,0,4,12,0,2,0,0,1,0,0,0,2,0,11,440,710,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:53
34001,'094401C0100',094401C010038113,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4401,1,C,0,Urbana,2,191,44,7,6,4,13,108,5,1,4,0,1,1,0,0,1,0,0,0,0,11,397,710,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:37
34002,'094402B0100',094402B010035105,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4402,1,B,0,Urbana,2,120,35,6,4,8,7,73,1,1,6,0,2,0,0,0,0,0,0,0,0,7,270,501,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:04
34003,'094402C0100',094402C010030383,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4402,1,C,0,Urbana,2,134,32,7,4,1,7,78,2,1,6,0,1,0,0,0,0,0,0,0,0,10,283,501,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:27
34004,'094403B0100',094403B010035106,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4403,1,B,0,Urbana,2,156,23,3,4,2,5,59,3,1,3,0,1,0,0,0,0,0,0,1,1,3,265,378,Recuento (Para recuento (SRA)),I-D,10/06/2021 01:06:52
34005,'094403C0100',094403C010039350,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4403,1,C,0,Urbana,2,140,27,2,3,4,9,63,1,2,1,0,3,1,0,0,0,0,0,2,0,5,263,378,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:48
34006,'094404B0100',094404B010035107,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4404,1,B,0,Urbana,2,264,39,9,5,5,22,114,1,0,3,0,6,2,0,0,0,0,0,1,1,7,479,742,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:36
34007,'094404C0200',094404C020030387,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4404,2,C,0,Urbana,2,265,51,5,6,7,14,107,4,0,12,0,4,0,0,0,2,0,0,4,1,9,491,741,Recuento (Para recuento (SRA)),I-D,09/06/2021 17:06:46
34008,'094404C0100',094404C010037573,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4404,1,C,0,Urbana,2,239,36,8,4,4,14,129,7,2,6,0,0,0,0,0,1,0,0,2,0,14,466,742,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:40
34009,'094405B0100',094405B010035108,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4405,1,B,0,Urbana,2,172,53,4,6,4,15,141,5,8,0,0,3,1,0,0,0,0,0,3,3,10,428,699,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:03
34010,'094405C0100',094405C010030388,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4405,1,C,0,Urbana,2,216,37,6,6,5,10,114,4,2,5,0,2,1,0,0,1,0,0,5,0,6,420,699,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:57
34011,'094405C0200',094405C020037575,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4405,2,C,0,Urbana,2,186,36,6,6,3,8,128,2,1,0,0,6,0,0,0,0,0,0,3,0,6,391,698,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:22
34012,'094406B0100',094406B010035109,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4406,1,B,0,Urbana,2,183,28,4,5,6,11,130,6,4,12,0,6,1,0,0,1,0,0,1,0,11,409,746,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:39
34013,'094406C0100',094406C010030390,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4406,1,C,0,Urbana,2,190,42,6,7,6,6,142,5,2,11,0,4,2,0,0,2,0,0,1,1,6,433,746,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:38
34014,'094407B0100',094407B010035110,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4407,1,B,0,Urbana,2,71,25,2,5,4,4,75,4,0,0,0,0,0,0,0,0,0,0,0,0,1,191,376,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:32
34015,'094407C0100',094407C010043980,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4407,1,C,0,Urbana,2,74,23,3,6,4,4,79,5,2,1,0,1,1,0,0,0,0,0,0,0,6,209,376,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:36
34016,'094408B0100',094408B010035111,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4408,1,B,0,Urbana,2,242,39,5,4,4,6,49,2,1,2,0,3,1,0,0,0,0,0,1,1,4,364,567,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:23
34017,'094408C0100',094408C010037579,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4408,1,C,0,Urbana,2,227,39,10,5,1,3,37,1,0,5,0,2,1,0,0,0,0,0,2,0,4,337,567,Recuento (Para recuento (SRA)),I-D,09/06/2021 17:06:26
34018,'094409B0100',094409B010035112,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4409,1,B,0,Urbana,2,316,47,11,1,1,12,59,2,0,2,0,6,1,0,0,1,0,0,1,1,7,468,740,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:45
34019,'094409C0100',094409C010030391,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4409,1,C,0,Urbana,2,314,59,10,5,1,14,64,0,1,1,0,4,1,0,0,1,0,0,0,2,4,481,739,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:37
34020,'094410B0100',094410B010035113,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4410,1,B,0,Urbana,2,256,39,8,1,1,13,58,1,1,2,0,8,0,0,0,1,0,0,1,0,3,393,579,Recuento (Para recuento (SRA)),I-D,09/06/2021 19:06:27
34021,'094410C0100',094410C010039355,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4410,1,C,0,Urbana,2,268,27,7,2,2,7,54,2,3,2,0,3,1,0,1,0,0,0,1,0,4,384,578,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:34
34022,'094410C0200',094410C020040187,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4410,2,C,0,Urbana,2,242,34,5,1,1,14,63,3,2,4,0,4,1,0,0,0,0,0,0,0,3,377,578,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:20
34023,'094410C0300',094410C030040188,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4410,3,C,0,Urbana,2,237,42,7,3,2,16,51,0,0,5,0,6,0,0,0,1,0,0,0,0,2,372,578,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:06
34024,'094411B0100',094411B010035114,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4411,1,B,0,Urbana,2,238,36,8,2,7,12,91,3,0,4,0,5,1,0,0,0,0,0,0,1,6,414,601,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:05
34025,'094411C0100',094411C010039361,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4411,1,C,0,Urbana,2,220,51,7,5,2,12,77,2,2,3,0,2,0,0,0,2,0,0,1,0,5,391,601,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:15
34026,'094411C0200',094411C020039362,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4411,2,C,0,Urbana,2,212,44,7,7,4,9,76,1,1,1,0,4,1,0,1,1,0,0,0,0,6,375,600,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:06
34027,'094412B0100',094412B010035115,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4412,1,B,0,Urbana,2,233,38,7,2,2,13,63,3,2,4,0,2,1,0,0,0,0,0,1,0,6,377,609,Recuento (Para recuento (SRA)),I-D,09/06/2021 20:06:43
34028,'094412C0100',094412C010039364,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4412,1,C,0,Urbana,2,273,46,8,6,2,9,58,3,0,2,0,4,1,0,0,1,0,0,1,0,4,418,609,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:55
34029,'094412C0200',094412C020039366,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4412,2,C,0,Urbana,2,242,48,10,1,2,12,46,4,0,3,0,6,0,0,0,2,0,0,0,0,7,383,609,Recuento (Para recuento (SRA)),I-D,10/06/2021 00:06:43
34030,'094413B0100',094413B010035116,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4413,1,B,0,Urbana,2,194,39,6,9,11,5,89,2,1,4,0,3,4,0,0,0,0,0,2,0,4,373,639,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:07
34031,'094413C0100',094413C010039368,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4413,1,C,0,Urbana,2,177,49,5,5,4,10,91,1,1,9,0,6,1,0,0,0,0,0,2,1,6,368,639,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:26
34032,'094414B0100',094414B010035117,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4414,1,B,0,Urbana,2,238,46,1,6,2,11,78,6,1,3,0,2,2,1,0,1,0,0,0,0,5,403,600,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:16
34033,'094414C0200',094414C020030399,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4414,2,C,0,Urbana,2,263,33,3,1,6,10,78,2,0,2,0,4,1,0,0,1,0,0,0,1,6,411,599,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:06
34034,'094414C0100',094414C010037747,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4414,1,C,0,Urbana,2,235,31,12,2,2,10,88,1,2,2,0,2,2,0,0,2,0,1,1,1,4,398,599,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:22
34035,'094415B0100',094415B010035118,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4415,1,B,0,Urbana,2,231,35,5,1,5,9,63,1,3,4,0,1,0,0,0,1,0,0,1,0,10,370,577,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:24
34036,'094415C0100',094415C010037750,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4415,1,C,0,Urbana,2,221,47,10,5,3,25,52,1,0,3,0,3,0,0,0,1,0,0,0,0,7,378,577,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:45
34037,'094416B0100',094416B010035119,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4416,1,B,0,Urbana,2,232,33,5,4,1,10,31,2,1,0,0,7,2,0,0,0,0,0,0,0,3,331,515,Cotejo (Levantada en Casilla),I-D,09/06/2021 12:06:42
34038,'094416C0100',094416C010042092,9,CIUDAD DE MÉXICO,15,BENITO JUAREZ,4416,1,C,0,Urbana,2,226,28,11,1,1,4,34,0,1,2,0,4,4,0,0,0,0,0,0,1,3,320,514,Recuento (Para recuento (SRA)),I-D,09/06/2021 20:06:03
